profile_id,station_id,station_name,datetime_utc,year,month,cycle,n_levels_total,n_levels_to_500,p_surface_hpa,t_surface_c,p_top_hpa,t_top_c,delta_t_top_surface_c,inversion_detected,inversion_top_pressure_hpa,inversion_top_height_m,inversion_top_temp_c,inversion_delta_t_c,profile_status,source_file
31004_20000414_1200_12,31004,Aldan,2000-04-14T12:00:00,2000,4,12,42.0,8.0,935.0,-2.5,500.0,-29.49999999999997,-26.99999999999997,True,921.0,688.8,0.0,2.5,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000414.bufr
31004_20000416_1200_12,31004,Aldan,2000-04-16T12:00:00,2000,4,12,59.0,8.0,934.0,-2.099999999999966,500.0,-37.29999999999998,-35.20000000000002,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000416.bufr
31004_20000421_1200_12,31004,Aldan,2000-04-21T12:00:00,2000,4,12,25.0,12.0,932.0,-1.099999999999966,500.0,-29.899999999999977,-28.80000000000001,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000421.bufr
31004_20000418_1200_12,31004,Aldan,2000-04-18T12:00:00,2000,4,12,60.0,9.0,931.0,-0.6999999999999886,500.0,-32.099999999999966,-31.399999999999977,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000418.bufr
31004_20000420_1200_12,31004,Aldan,2000-04-20T12:00:00,2000,4,12,57.0,8.0,928.0,2.2000000000000455,500.0,-29.49999999999997,-31.700000000000017,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000420.bufr
31004_20000425_1200_12,31004,Aldan,2000-04-25T12:00:00,2000,4,12,50.0,11.0,1000.0,-49.099999999999966,500.0,-23.69999999999999,25.399999999999977,True,931.0,599.1,5.800000000000011,54.89999999999998,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000425.bufr
31004_20000424_1200_12,31004,Aldan,2000-04-24T12:00:00,2000,4,12,54.0,8.0,929.0,6.0,500.0,-24.299999999999983,-30.299999999999983,True,916.0,734.0,7.600000000000023,1.6000000000000227,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000424.bufr
31004_20000422_1200_12,31004,Aldan,2000-04-22T12:00:00,2000,4,12,45.0,8.0,932.0,-1.2999999999999545,500.0,-26.69999999999999,-25.400000000000034,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000422.bufr
31004_20000429_1200_12,31004,Aldan,2000-04-29T12:00:00,2000,4,12,57.0,9.0,923.0,-2.099999999999966,500.0,-22.899999999999977,-20.80000000000001,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000429.bufr
31004_20000501_1200_12,31004,Aldan,2000-05-01T12:00:00,2000,5,12,28.0,8.0,923.0,12.0,500.0,-22.69999999999999,-34.69999999999999,True,888.0,990.8,13.400000000000034,1.400000000000034,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000501.bufr
31004_20000507_1200_12,31004,Aldan,2000-05-07T12:00:00,2000,5,12,64.0,8.0,926.0,1.400000000000034,500.0,-31.099999999999966,-32.5,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000507.bufr
31004_20000505_1200_12,31004,Aldan,2000-05-05T12:00:00,2000,5,12,51.0,10.0,1000.0,-48.69999999999999,500.0,-32.29999999999998,16.400000000000006,True,921.0,688.8,2.2000000000000455,50.900000000000034,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000505.bufr
31004_20000509_1200_12,31004,Aldan,2000-05-09T12:00:00,2000,5,12,66.0,11.0,1000.0,-49.099999999999966,500.0,-31.49999999999997,17.599999999999994,True,928.0,1029.8,5.0,54.099999999999966,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000509.bufr
31004_20000506_1200_12,31004,Aldan,2000-05-06T12:00:00,2000,5,12,37.0,11.0,925.0,5.2000000000000455,500.0,-19.099999999999966,-24.30000000000001,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000506.bufr
31004_20000510_1200_12,31004,Aldan,2000-05-10T12:00:00,2000,5,12,62.0,11.0,1000.0,-49.69999999999999,500.0,-26.49999999999997,23.200000000000017,True,933.0,1217.3,8.0,57.69999999999999,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000510.bufr
31004_20000504_1200_12,31004,Aldan,2000-05-04T12:00:00,2000,5,12,54.0,10.0,1000.0,-47.49999999999997,500.0,-29.899999999999977,17.599999999999994,True,934.0,817.7,1.400000000000034,48.900000000000006,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000504.bufr
31004_20000503_1200_12,31004,Aldan,2000-05-03T12:00:00,2000,5,12,51.0,8.0,930.0,-2.5,500.0,-39.099999999999966,-36.599999999999966,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000503.bufr
31004_20000508_1200_12,31004,Aldan,2000-05-08T12:00:00,2000,5,12,57.0,8.0,930.0,2.8000000000000114,500.0,-30.899999999999977,-33.69999999999999,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000508.bufr
31004_20000512_1200_12,31004,Aldan,2000-05-12T12:00:00,2000,5,12,52.0,10.0,930.0,11.200000000000045,500.0,-23.49999999999997,-34.70000000000002,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000512.bufr
31004_20000511_1200_12,31004,Aldan,2000-05-11T12:00:00,2000,5,12,73.0,14.0,1000.0,-46.099999999999966,500.0,-24.69999999999999,21.399999999999977,True,925.0,652.8,11.0,57.099999999999966,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000511.bufr
31004_20000516_1200_12,31004,Aldan,2000-05-16T12:00:00,2000,5,12,59.0,14.0,1000.0,-45.89999999999998,500.0,-31.299999999999983,14.599999999999994,True,931.0,763.5,3.6000000000000227,49.5,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000516.bufr
31004_20000517_1200_12,31004,Aldan,2000-05-17T12:00:00,2000,5,12,69.0,13.0,1000.0,-46.099999999999966,500.0,-32.89999999999998,13.199999999999989,True,935.0,563.4,-0.5,45.599999999999966,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000517.bufr
31004_20000514_1200_12,31004,Aldan,2000-05-14T12:00:00,2000,5,12,69.0,13.0,1000.0,-49.099999999999966,500.0,-25.69999999999999,23.399999999999977,True,936.0,637.3,4.800000000000011,53.89999999999998,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000514.bufr
31004_20000523_1200_12,31004,Aldan,2000-05-23T12:00:00,2000,5,12,64.0,7.0,918.0,17.200000000000045,500.0,-19.299999999999983,-36.50000000000003,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000523.bufr
31004_20000524_1200_12,31004,Aldan,2000-05-24T12:00:00,2000,5,12,58.0,7.0,918.0,10.800000000000011,500.0,-21.899999999999977,-32.69999999999999,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000524.bufr
31004_20000530_1200_12,31004,Aldan,2000-05-30T12:00:00,2000,5,12,62.0,10.0,925.0,12.0,500.0,-22.299999999999983,-34.29999999999998,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000530.bufr
31004_20000525_1200_12,31004,Aldan,2000-05-25T12:00:00,2000,5,12,63.0,11.0,1000.0,-40.29999999999998,500.0,-24.299999999999983,16.0,True,923.0,1152.3,9.400000000000034,49.70000000000002,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000525.bufr
31004_20000527_1200_12,31004,Aldan,2000-05-27T12:00:00,2000,5,12,56.0,8.0,920.0,9.400000000000034,500.0,-25.299999999999983,-34.70000000000002,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000527.bufr
31004_20000529_1200_12,31004,Aldan,2000-05-29T12:00:00,2000,5,12,63.0,12.0,1000.0,-43.29999999999998,500.0,-23.299999999999983,20.0,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000529.bufr
31004_20000528_1200_12,31004,Aldan,2000-05-28T12:00:00,2000,5,12,65.0,9.0,1000.0,-45.099999999999966,500.0,-25.49999999999997,19.599999999999994,True,919.0,951.6,5.600000000000023,50.69999999999999,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000528.bufr
31004_20000531_1200_12,31004,Aldan,2000-05-31T12:00:00,2000,5,12,60.0,10.0,1000.0,-45.099999999999966,500.0,-24.899999999999977,20.19999999999999,True,929.0,1099.0,9.0,54.099999999999966,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000531.bufr
31004_20000602_1200_12,31004,Aldan,2000-06-02T12:00:00,2000,6,12,53.0,9.0,929.0,19.600000000000023,500.0,-16.5,-36.10000000000002,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000602.bufr
31004_20000605_1200_12,31004,Aldan,2000-06-05T12:00:00,2000,6,12,55.0,11.0,933.0,12.400000000000034,500.0,-16.899999999999977,-29.30000000000001,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000605.bufr
31004_20000604_1200_12,31004,Aldan,2000-06-04T12:00:00,2000,6,12,55.0,11.0,1000.0,-46.49999999999997,500.0,-20.299999999999983,26.19999999999999,True,930.0,1243.7,11.600000000000023,58.099999999999994,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000604.bufr
31004_20000607_1200_12,31004,Aldan,2000-06-07T12:00:00,2000,6,12,65.0,12.0,1000.0,-44.69999999999999,500.0,-16.5,28.19999999999999,True,928.0,790.3,22.80000000000001,67.5,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000607.bufr
31004_20000526_1200_12,31004,Aldan,2000-05-26T12:00:00,2000,5,12,66.0,12.0,1000.0,-42.099999999999966,500.0,-27.49999999999997,14.599999999999994,True,925.0,1056.5,10.800000000000011,52.89999999999998,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000526.bufr
31004_20000609_1200_12,31004,Aldan,2000-06-09T12:00:00,2000,6,12,62.0,13.0,1000.0,-43.29999999999998,500.0,-14.299999999999955,29.00000000000003,True,926.0,643.8,21.80000000000001,65.1,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000609.bufr
31004_20000611_1200_12,31004,Aldan,2000-06-11T12:00:00,2000,6,12,44.0,9.0,928.0,14.200000000000045,500.0,-16.5,-30.700000000000045,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000611.bufr
31004_20000603_1200_12,31004,Aldan,2000-06-03T12:00:00,2000,6,12,18.0,7.0,925.0,14.800000000000011,664.0,-3.099999999999966,-17.899999999999977,True,912.0,770.3,15.600000000000023,0.8000000000000114,no_500,gdex_data\raw\2000\gdas.adpupa.t12z.20000603.bufr
31004_20000608_1200_12,31004,Aldan,2000-06-08T12:00:00,2000,6,12,73.0,13.0,1000.0,-44.29999999999998,500.0,-18.49999999999997,25.80000000000001,True,928.0,625.9,21.400000000000034,65.70000000000002,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000608.bufr
31004_20000616_1200_12,31004,Aldan,2000-06-16T12:00:00,2000,6,12,33.0,10.0,933.0,20.200000000000045,500.0,-14.899999999999977,-35.10000000000002,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000616.bufr
31004_20000620_1200_12,31004,Aldan,2000-06-20T12:00:00,2000,6,12,58.0,11.0,926.0,17.600000000000023,500.0,-10.899999999999977,-28.5,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000620.bufr
31004_20000621_1200_12,31004,Aldan,2000-06-21T12:00:00,2000,6,12,17.0,5.0,931.0,8.400000000000034,500.0,-15.5,-23.900000000000034,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000621.bufr
31004_20000618_1200_12,31004,Aldan,2000-06-18T12:00:00,2000,6,12,39.0,9.0,934.0,22.0,500.0,-14.099999999999966,-36.099999999999966,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000618.bufr
31004_20000615_1200_12,31004,Aldan,2000-06-15T12:00:00,2000,6,12,63.0,11.0,1000.0,-45.49999999999997,500.0,-18.899999999999977,26.599999999999994,True,933.0,581.2,12.0,57.49999999999997,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000615.bufr
31004_20000617_1200_12,31004,Aldan,2000-06-17T12:00:00,2000,6,12,58.0,14.0,1000.0,-46.29999999999998,500.0,-11.5,34.79999999999998,True,936.0,554.5,18.0,64.29999999999998,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000617.bufr
31004_20000619_1200_12,31004,Aldan,2000-06-19T12:00:00,2000,6,12,37.0,8.0,928.0,26.80000000000001,500.0,-11.299999999999955,-38.099999999999966,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000619.bufr
31004_20000623_1200_12,31004,Aldan,2000-06-23T12:00:00,2000,6,12,53.0,10.0,929.0,15.200000000000045,500.0,-13.5,-28.700000000000045,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000623.bufr
31004_20000626_1200_12,31004,Aldan,2000-06-26T12:00:00,2000,6,12,54.0,10.0,927.0,10.600000000000023,500.0,-12.899999999999977,-23.5,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000626.bufr
31004_20000628_1200_12,31004,Aldan,2000-06-28T12:00:00,2000,6,12,21.0,8.0,923.0,18.0,500.0,-11.299999999999955,-29.299999999999955,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000628.bufr
31004_20000701_1200_12,31004,Aldan,2000-07-01T12:00:00,2000,7,12,61.0,11.0,926.0,17.600000000000023,500.0,-13.5,-31.100000000000023,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000701.bufr
31004_20000630_1200_12,31004,Aldan,2000-06-30T12:00:00,2000,6,12,52.0,10.0,927.0,11.200000000000045,500.0,-12.5,-23.700000000000045,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000630.bufr
31004_20000627_1200_12,31004,Aldan,2000-06-27T12:00:00,2000,6,12,42.0,9.0,929.0,13.0,500.0,-13.5,-26.5,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000627.bufr
31004_20000703_1200_12,31004,Aldan,2000-07-03T12:00:00,2000,7,12,62.0,11.0,1000.0,-42.29999999999998,500.0,-10.299999999999955,32.00000000000003,True,929.0,616.9,14.800000000000011,57.099999999999994,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000703.bufr
31004_20000629_1200_12,31004,Aldan,2000-06-29T12:00:00,2000,6,12,59.0,12.0,1000.0,-42.69999999999999,500.0,-11.5,31.19999999999999,True,928.0,1029.8,14.200000000000045,56.900000000000034,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000629.bufr
31004_20000709_1200_12,31004,Aldan,2000-07-09T12:00:00,2000,7,12,28.0,7.0,921.0,21.400000000000034,500.0,-9.899999999999977,-31.30000000000001,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000709.bufr
31004_20000707_1200_12,31004,Aldan,2000-07-07T12:00:00,2000,7,12,48.0,8.0,1000.0,-43.49999999999997,593.0,-3.099999999999966,40.400000000000006,True,932.0,915.4,19.200000000000045,62.70000000000002,no_500,gdex_data\raw\2000\gdas.adpupa.t12z.20000707.bufr
31004_20000711_1200_12,31004,Aldan,2000-07-11T12:00:00,2000,7,12,59.0,8.0,922.0,19.600000000000023,500.0,-9.099999999999966,-28.69999999999999,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000711.bufr
31004_20000713_1200_12,31004,Aldan,2000-07-13T12:00:00,2000,7,12,67.0,11.0,925.0,13.800000000000011,500.0,-10.699999999999989,-24.5,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000713.bufr
31004_20000715_1200_12,31004,Aldan,2000-07-15T12:00:00,2000,7,12,67.0,11.0,1000.0,-44.49999999999997,500.0,-11.299999999999955,33.20000000000002,True,929.0,616.9,18.400000000000034,62.900000000000006,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000715.bufr
31004_20000714_1200_12,31004,Aldan,2000-07-14T12:00:00,2000,7,12,70.0,10.0,927.0,15.0,500.0,-12.299999999999955,-27.299999999999955,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000714.bufr
31004_20000710_1200_12,31004,Aldan,2000-07-10T12:00:00,2000,7,12,69.0,11.0,921.0,18.200000000000045,500.0,-10.699999999999989,-28.900000000000034,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000710.bufr
31004_20000716_1200_12,31004,Aldan,2000-07-16T12:00:00,2000,7,12,66.0,10.0,930.0,21.200000000000045,500.0,-11.5,-32.700000000000045,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000716.bufr
31004_20000721_1200_12,31004,Aldan,2000-07-21T12:00:00,2000,7,12,42.0,4.0,921.0,24.0,619.0,0.6000000000000227,-23.399999999999977,False,,,,,no_500,gdex_data\raw\2000\gdas.adpupa.t12z.20000721.bufr
31004_20000720_1200_12,31004,Aldan,2000-07-20T12:00:00,2000,7,12,50.0,8.0,921.0,23.80000000000001,500.0,-9.899999999999977,-33.69999999999999,True,908.0,806.7,24.80000000000001,1.0,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000720.bufr
31004_20000708_1200_12,31004,Aldan,2000-07-08T12:00:00,2000,7,12,61.0,11.0,1000.0,-45.89999999999998,500.0,-10.5,35.39999999999998,True,925.0,897.8,16.0,61.89999999999998,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000708.bufr
31004_20000724_1200_12,31004,Aldan,2000-07-24T12:00:00,2000,7,12,68.0,9.0,929.0,15.200000000000045,500.0,-13.699999999999989,-28.900000000000034,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000724.bufr
31004_20000726_1200_12,31004,Aldan,2000-07-26T12:00:00,2000,7,12,57.0,8.0,925.0,19.600000000000023,500.0,-13.299999999999955,-32.89999999999998,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000726.bufr
31004_20000722_1200_12,31004,Aldan,2000-07-22T12:00:00,2000,7,12,62.0,15.0,1000.0,-48.099999999999966,500.0,-10.699999999999989,37.39999999999998,True,925.0,652.8,15.400000000000034,63.5,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000722.bufr
31004_20000725_1200_12,31004,Aldan,2000-07-25T12:00:00,2000,7,12,28.0,8.0,927.0,16.0,500.0,-13.899999999999977,-29.899999999999977,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000725.bufr
31004_20000727_1200_12,31004,Aldan,2000-07-27T12:00:00,2000,7,12,71.0,12.0,1000.0,-45.099999999999966,500.0,-13.299999999999955,31.80000000000001,True,925.0,652.8,20.80000000000001,65.89999999999998,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000727.bufr
31004_20000712_1200_12,31004,Aldan,2000-07-12T12:00:00,2000,7,12,48.0,8.0,921.0,22.0,500.0,-10.5,-32.5,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000712.bufr
31004_20000730_1200_12,31004,Aldan,2000-07-30T12:00:00,2000,7,12,51.0,8.0,925.0,17.600000000000023,500.0,-13.5,-31.100000000000023,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000730.bufr
31004_20000801_1200_12,31004,Aldan,2000-08-01T12:00:00,2000,8,12,62.0,9.0,931.0,22.600000000000023,500.0,-13.699999999999989,-36.30000000000001,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000801.bufr
31004_20000802_1200_12,31004,Aldan,2000-08-02T12:00:00,2000,8,12,53.0,10.0,933.0,17.400000000000034,500.0,-12.299999999999955,-29.69999999999999,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000802.bufr
31004_20000803_1200_12,31004,Aldan,2000-08-03T12:00:00,2000,8,12,65.0,15.0,1000.0,-41.89999999999998,500.0,-11.5,30.399999999999977,True,929.0,616.9,25.80000000000001,67.69999999999999,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000803.bufr
31004_20000731_1200_12,31004,Aldan,2000-07-31T12:00:00,2000,7,12,39.0,5.0,927.0,21.0,560.0,-6.5,-27.5,False,,,,,no_500,gdex_data\raw\2000\gdas.adpupa.t12z.20000731.bufr
31004_20000805_1200_12,31004,Aldan,2000-08-05T12:00:00,2000,8,12,55.0,11.0,1000.0,-44.099999999999966,500.0,-11.699999999999989,32.39999999999998,True,935.0,888.8,18.200000000000045,62.30000000000001,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000805.bufr
31004_20000804_1200_12,31004,Aldan,2000-08-04T12:00:00,2000,8,12,28.0,10.0,933.0,20.0,500.0,-12.099999999999966,-32.099999999999966,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000804.bufr
31004_20000719_1200_12,31004,Aldan,2000-07-19T12:00:00,2000,7,12,47.0,8.0,924.0,25.0,500.0,-10.5,-35.5,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000719.bufr
31004_20000810_1200_12,31004,Aldan,2000-08-10T12:00:00,2000,8,12,39.0,9.0,931.0,21.200000000000045,500.0,-9.699999999999989,-30.900000000000034,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000810.bufr
31004_20000728_1200_12,31004,Aldan,2000-07-28T12:00:00,2000,7,12,66.0,9.0,928.0,16.80000000000001,500.0,-14.299999999999955,-31.099999999999966,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000728.bufr
31004_20000808_1200_12,31004,Aldan,2000-08-08T12:00:00,2000,8,12,58.0,8.0,932.0,16.80000000000001,500.0,-11.099999999999966,-27.899999999999977,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000808.bufr
31004_20000811_1200_12,31004,Aldan,2000-08-11T12:00:00,2000,8,12,56.0,10.0,933.0,17.400000000000034,500.0,-8.099999999999966,-25.5,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000811.bufr
31004_20000809_1200_12,31004,Aldan,2000-08-09T12:00:00,2000,8,12,56.0,8.0,931.0,20.0,500.0,-12.299999999999955,-32.299999999999955,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000809.bufr
31004_20000807_1200_12,31004,Aldan,2000-08-07T12:00:00,2000,8,12,62.0,12.0,1000.0,-48.49999999999997,500.0,-11.099999999999966,37.400000000000006,True,932.0,590.1,21.400000000000034,69.9,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000807.bufr
31004_20000818_1200_12,31004,Aldan,2000-08-18T12:00:00,2000,8,12,44.0,7.0,936.0,12.400000000000034,504.0,-17.099999999999966,-29.5,True,923.0,117.8,12.800000000000011,0.39999999999997726,no_500,gdex_data\raw\2000\gdas.adpupa.t12z.20000818.bufr
31004_20000817_1200_12,31004,Aldan,2000-08-17T12:00:00,2000,8,12,55.0,10.0,936.0,8.800000000000011,500.0,-15.899999999999977,-24.69999999999999,True,923.0,670.8,11.200000000000045,2.400000000000034,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000817.bufr
31004_20000819_1200_12,31004,Aldan,2000-08-19T12:00:00,2000,8,12,44.0,10.0,936.0,9.0,500.0,-18.49999999999997,-27.49999999999997,True,925.0,652.8,10.800000000000011,1.8000000000000114,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000819.bufr
31004_20000821_1200_12,31004,Aldan,2000-08-21T12:00:00,2000,8,12,56.0,8.0,938.0,9.200000000000045,500.0,-19.49999999999997,-28.700000000000017,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000821.bufr
31004_20000816_1200_12,31004,Aldan,2000-08-16T12:00:00,2000,8,12,69.0,11.0,931.0,7.800000000000011,500.0,-15.5,-23.30000000000001,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000816.bufr
31004_20000825_1200_12,31004,Aldan,2000-08-25T12:00:00,2000,8,12,36.0,17.0,934.0,11.400000000000034,500.0,-22.49999999999997,-33.900000000000006,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000825.bufr
31004_20000824_1200_12,31004,Aldan,2000-08-24T12:00:00,2000,8,12,42.0,9.0,934.0,11.800000000000011,500.0,-18.299999999999983,-30.099999999999994,True,921.0,688.8,15.200000000000045,3.400000000000034,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000824.bufr
31004_20000827_1200_12,31004,Aldan,2000-08-27T12:00:00,2000,8,12,63.0,13.0,1000.0,-49.49999999999997,500.0,-16.899999999999977,32.599999999999994,True,940.0,1155.9,11.400000000000034,60.900000000000006,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000827.bufr
31004_20000820_1200_12,31004,Aldan,2000-08-20T12:00:00,2000,8,12,32.0,13.0,933.0,11.400000000000034,500.0,-17.899999999999977,-29.30000000000001,False,,,,,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000820.bufr
31004_20000829_1200_12,31004,Aldan,2000-08-29T12:00:00,2000,8,12,35.0,5.0,927.0,19.400000000000034,544.0,-8.299999999999955,-27.69999999999999,False,,,,,no_500,gdex_data\raw\2000\gdas.adpupa.t12z.20000829.bufr
31004_20000828_1200_12,31004,Aldan,2000-08-28T12:00:00,2000,8,12,38.0,3.0,934.0,16.400000000000034,500.0,-11.899999999999977,-28.30000000000001,False,,,,,short,gdex_data\raw\2000\gdas.adpupa.t12z.20000828.bufr
31004_20000826_1200_12,31004,Aldan,2000-08-26T12:00:00,2000,8,12,62.0,11.0,1000.0,-49.099999999999966,500.0,-14.899999999999977,34.19999999999999,True,936.0,1190.9,15.200000000000045,64.30000000000001,good,gdex_data\raw\2000\gdas.adpupa.t12z.20000826.bufr
